Date,Country,Value
2022-03-10,Moldova ,55.1084
2022-03-10,South Sudan ,0
2022-03-10,Bolivia ,13.0742
2022-03-10,Kenya ,17.4757
2022-03-10,Costa Rica ,3.4483
2022-03-10,Croatia ,42.3001
2022-03-10,Australia ,16.7756
2022-03-10,Estonia ,42.2633
2022-03-10,Comoros ,0
2022-03-10,Azerbaijan ,27.882
2022-03-10,Mexico ,10.1021
2022-03-10,Mayotte ,0
2022-03-10,Germany ,26.9195
2022-03-10,Sudan ,7
2022-03-10,Ireland ,24.1534
2022-03-10,Luxembourg ,34.1085
2022-03-10,Malawi ,13.1783
2022-03-10,Turkmenistan ,16.6667
2022-03-10,Greece ,40.8362
2022-03-10,Cape Verde ,15.3846
2022-03-10,Namibia ,0
2022-03-10,Ghana ,8.0205
2022-03-10,Myanmar ,35.5556
2022-03-10,Italy ,12.4739
2022-03-10,Kuwait ,30.2857
2022-03-10,Colombia ,10.9986
2022-03-10,Pakistan ,14.5363
2022-03-10,Benin ,33.3333
2022-03-10,Czech Republic ,33.9979
2022-03-10,Uzbekistan ,22.0588
2022-03-10,Monaco ,57.5758
2022-03-10,Montenegro ,21.2766
2022-03-10,Sierra Leone ,31.8182
2022-03-10,China ,9.1779
2022-03-10,Democratic Republic of the Congo ,15.6863
2022-03-10,Zambia ,0
2022-03-10,Panama ,7.5843
2022-03-10,Uganda ,3.3333
2022-03-10,Cambodia ,17.6829
2022-03-10,Hong Kong ,8.7156
2022-03-10,Senegal ,12.5828
2022-03-10,Macedonia ,33.871
2022-03-10,Vietnam ,0.7571
2022-03-10,Mali ,8.9776
2022-03-10,Switzerland ,23.6737
2022-03-10,Haiti ,15.3846
2022-03-10,Mozambique ,8.3333
2022-03-10,Algeria ,9
2022-03-10,Latvia ,56.0185
2022-03-10,Chad ,0
2022-03-10,Slovenia ,27.1157
2022-03-10,Bahrain ,15.6134
2022-03-10,Burundi ,37.5
2022-03-10,Albania ,30.8989
2022-03-10,Mauritius ,8.0508
2022-03-10,Slovak Republic ,51.2162
2022-03-10,Cyprus ,36.2761
2022-03-10,Central African Republic ,0
2022-03-10,Libya ,29.2035
2022-03-10,Angola ,100
2022-03-10,Lebanon ,33.5821
2022-03-10,Canada ,23.1818
2022-03-10,Eritrea ,0
2022-03-10,Bosnia-Herzegovina ,40.4722
2022-03-10,Ethiopia ,0
2022-03-10,South Africa ,13.8053
2022-03-10,Brunei ,26.3158
2022-03-10,,26.9231
2022-03-10,Uruguay ,6.9124
2022-03-10,Zimbabwe ,15.6757
2022-03-10,Mauritania ,15.942
2022-03-10,Sri Lanka ,19.403
2022-03-10,Egypt ,15.5274
2022-03-10,Botswana ,11.7647
2022-03-10,Cameroon ,0
2022-03-10,Malaysia ,12.6223
2022-03-10,Spain ,18.1417
2022-03-10,Thailand ,14.8073
2022-03-10,Suriname ,4.5455
2022-03-10,Guatemala ,5.9322
2022-03-10,Israel ,34.4891
2022-03-10,Ivory Coast ,13.253
2022-03-10,Peru ,4.918
2022-03-10,Qatar ,25
2022-03-10,Hungary ,32.9609
2022-03-10,Jordan ,18.4573
2022-03-10,Syria ,8.506
2022-03-10,Bulgaria ,34.7993
2022-03-10,Fiji ,14.5833
2022-03-10,Guyana ,5.8824
2022-03-10,Mongolia ,9.1463
2022-03-10,Lithuania ,62.6187
2022-03-10,Nepal ,7.6355
2022-03-10,United Arab Emirates ,15.6319
2022-03-10,Romania ,40.0851
2022-03-10,Iraq ,26.6881
2022-03-10,Finland ,43.0652
2022-03-10,Belgium ,28.6521
2022-03-10,Taiwan ,14.2258
2022-03-10,Madagascar ,16.6667
2022-03-10,Georgia ,44
2022-03-10,Tunisia ,15.2893
2022-03-10,Iran ,34.8214
2022-03-10,Austria ,17.6495
2022-03-10,Ecuador ,8.1871
2022-03-10,Liberia ,19.0476
2022-03-10,Malta ,43.8776
2022-03-10,New Zealand ,12.9771
2022-03-10,Chile ,8.6864
2022-03-10,Guam ,15.2174
2022-03-10,Kyrgyzstan ,24.9201
2022-03-10,Venezuela ,17.3137
2022-03-10,South Korea ,11.8403
2022-03-10,Morocco ,20.8226
2022-03-10,Nicaragua ,9.2593
2022-03-10,United Kingdom ,27.8901
2022-03-10,Yemen ,14.2857
2022-03-10,Turkey ,21.9305
2022-03-10,Nigeria ,11.308
2022-03-11,Belize ,6.4516
2022-03-11,Netherlands ,9.7581
2022-03-11,Laos ,0
2022-03-11,Afghanistan ,26.7327
2022-03-11,India ,12.1254
2022-03-11,Niger ,11.7647
2022-03-11,Poland ,39.4604
2022-03-11,Lesotho ,0
2022-03-11,Djibouti ,0
2022-03-11,Honduras ,13.6364
2022-03-11,Kazakhstan ,28.3217
2022-03-11,Rwanda ,0
2022-03-11,Kosovo ,31.4433
2022-03-11,Portugal ,34.1307
2022-03-11,Japan ,10.8935
2022-03-11,United States ,16.9975
2022-03-11,Sweden ,31.5353
2022-03-11,Dominican Republic ,10.4701
2022-03-11,Singapore ,21.0084
2022-03-11,Russia ,39.0557
2022-03-11,Congo ,0
2022-03-11,Guinea ,5.2174
2022-03-11,Oman ,28.5714
2022-03-11,Philippines ,15.9204
2022-03-11,Gabon ,0
2022-03-11,Norway ,44.4634
2022-03-11,Ukraine ,78.0873
2022-03-11,Armenia ,24.0288
2022-03-11,Bangladesh ,19.4488
2022-03-11,Paraguay ,4.6763
2022-03-11,Iceland ,20.0935
2022-03-11,Tanzania ,7.8947
2022-03-11,Brazil ,18.6272
2022-03-11,Denmark ,29.8
2022-03-11,Burkina Faso ,20
2022-03-11,El Salvador ,2.2727
2022-03-11,Belarus ,59.2949
2022-03-11,Saudi Arabia ,17.9612
2022-03-11,Somalia ,0
2022-03-11,Tajikistan ,44.4444
2022-03-11,Serbia ,26.444
2022-03-11,France ,25.848
2022-03-11,Jamaica ,16.5468
2022-03-11,Indonesia ,9.7206
2022-03-11,Swaziland ,14.2857
2022-03-11,Cuba ,15.3846
2022-03-11,Argentina ,7.4658
2022-03-11,North Korea ,26.087
2022-03-11,Moldova ,61.7647
2022-03-11,South Sudan ,16.6667
2022-03-11,Bolivia ,13.9405
2022-03-11,Kenya ,11.215
2022-03-11,Costa Rica ,3.125
2022-03-11,Croatia ,37.2549
2022-03-11,Australia ,16.2482
2022-03-11,Estonia ,41.4918
2022-03-11,Comoros ,0
2022-03-11,Azerbaijan ,25.0653
2022-03-11,Mexico ,8.0068
2022-03-11,Mayotte ,10
2022-03-11,Germany ,27.9883
2022-03-11,Sudan ,4.5455
2022-03-11,Ireland ,20.453
2022-03-11,Luxembourg ,33.913
2022-03-11,Malawi ,9.0909
2022-03-11,Turkmenistan ,31.25
2022-03-11,Greece ,42.0874
2022-03-11,Cape Verde ,13.3333
2022-03-11,Namibia ,0
2022-03-11,Ghana ,10.124
2022-03-11,Myanmar ,12.9032
2022-03-11,Italy ,12.6877
2022-03-11,Kuwait ,38.785
2022-03-11,Colombia ,8.5301
2022-03-11,Pakistan ,12.3188
2022-03-11,Benin ,32.5
2022-03-11,Czech Republic ,33.7461
2022-03-11,Uzbekistan ,26.4706
2022-03-11,Monaco ,56
2022-03-11,Montenegro ,22.2222
2022-03-11,Sierra Leone ,10.3448
2022-03-11,China ,9.5203
2022-03-11,Democratic Republic of the Congo ,13.0435
2022-03-11,Zambia ,0
2022-03-11,Panama ,9.3596
2022-03-11,Uganda ,1.7857
2022-03-11,Cambodia ,16.2791
2022-03-11,Hong Kong ,9.7448
2022-03-11,Senegal ,10.1818
2022-03-11,Macedonia ,36.4207
2022-03-11,Vietnam ,0.5208
2022-03-11,Mali ,19.2469
2022-03-11,Switzerland ,24.2084
2022-03-11,Haiti ,3.2258
2022-03-11,Mozambique ,12.5
2022-03-11,Algeria ,8.5859
2022-03-11,Latvia ,53.6145
2022-03-11,Chad ,0
2022-03-11,Slovenia ,31.9257
2022-03-11,Bahrain ,23.8372
2022-03-11,Burundi ,20
2022-03-11,Albania ,29.0102
2022-03-11,Mauritius ,9.0551
2022-03-11,Slovak Republic ,51.2684
2022-03-11,Cyprus ,33.9775
2022-03-11,Central African Republic ,0
2022-03-11,Libya ,25.2747
2022-03-11,Angola ,99.0244
2022-03-11,Lebanon ,28.4706
2022-03-11,Canada ,21.2264
2022-03-11,Eritrea ,0
2022-03-11,Bosnia-Herzegovina ,40.8696
2022-03-11,Ethiopia ,0
2022-03-11,South Africa ,14.0918
2022-03-11,Brunei ,17.6471
2022-03-11,,40.4762
2022-03-11,Uruguay ,7.4561
2022-03-11,Zimbabwe ,15.9236
2022-03-11,Mauritania ,12.8205
2022-03-11,Sri Lanka ,12.1951
2022-03-11,Egypt ,16.1474
2022-03-11,Botswana ,0
2022-03-11,Cameroon ,9.6154
2022-03-11,Malaysia ,11.7486
2022-03-11,Spain ,18.8907
2022-03-11,Thailand ,12.7298
2022-03-11,Suriname ,7.3171
2022-03-11,Guatemala ,3.9062
2022-03-11,Israel ,39.9656
2022-03-11,Ivory Coast ,7.1429
2022-03-11,Peru ,5.0633
2022-03-11,Qatar ,27.5503
2022-03-11,Hungary ,29.4041
2022-03-11,Jordan ,23.5
2022-03-11,Syria ,7.6031
2022-03-11,Bulgaria ,37.0385
2022-03-11,Fiji ,16.1905
2022-03-11,Guyana ,17.5
2022-03-11,Mongolia ,8.7629
2022-03-11,Lithuania ,74.0535
2022-03-11,Nepal ,4.6875
2022-03-11,United Arab Emirates ,17.1196
2022-03-11,Romania ,46.2417
2022-03-11,Iraq ,16.3158
2022-03-11,Finland ,42.5889
2022-03-11,Belgium ,25.018
2022-03-11,Taiwan ,14.9054
2022-03-11,Madagascar ,2.5641
2022-03-11,Georgia ,40.2985
2022-03-11,Tunisia ,11.583
2022-03-11,Iran ,39.6947
2022-03-11,Austria ,17.8257
2022-03-11,Ecuador ,8.1081
2022-03-11,Liberia ,15
2022-03-11,Malta ,26.3636
2022-03-11,New Zealand ,11.2275
2022-03-11,Chile ,5.8455
2022-03-11,Guam ,3.7037
2022-03-11,Kyrgyzstan ,26.3158
2022-03-11,Venezuela ,15.5361
2022-03-11,South Korea ,13.147
2022-03-11,Morocco ,23.7057
2022-03-11,Nicaragua ,7.8431
2022-03-11,United Kingdom ,23.6677
2022-03-11,Yemen ,0
2022-03-11,Turkey ,21.2737
2022-03-11,Nigeria ,8.2133
2022-03-12,Belize ,0
2022-03-12,Netherlands ,6.948
2022-03-12,Laos ,0
2022-03-12,Afghanistan ,24.1379
2022-03-12,India ,11.6252
2022-03-12,Niger ,0
2022-03-12,Poland ,36.2534
2022-03-12,Lesotho ,0
2022-03-12,Djibouti ,0
2022-03-12,Honduras ,7.772
2022-03-12,Kazakhstan ,40.9836
2022-03-12,Rwanda ,22.2222
2022-03-12,Kosovo ,36.3095
2022-03-12,Portugal ,35.7642
2022-03-12,Japan ,16.3846
2022-03-12,United States ,16.7836
2022-03-12,Sweden ,27.9458
2022-03-12,Dominican Republic ,9.8462
2022-03-12,Singapore ,21.3974
2022-03-12,Russia ,52.2573
2022-03-12,Congo ,5.2632
2022-03-12,Guinea ,3.3708
2022-03-12,Oman ,8.0645
2022-03-12,Philippines ,16
2022-03-12,Gabon ,0
2022-03-12,Norway ,44.4444
2022-03-12,Ukraine ,79.1374
2022-03-12,Armenia ,25.9831
2022-03-12,Bangladesh ,16.3413
2022-03-12,Paraguay ,1.9608
2022-03-12,Iceland ,13.0653
2022-03-12,Tanzania ,6.8966
2022-03-12,Brazil ,17.2876
2022-03-12,Denmark ,25.2976
2022-03-12,Burkina Faso ,10.5263
2022-03-12,El Salvador ,4.3478
2022-03-12,Belarus ,62.7049
2022-03-12,Saudi Arabia ,24.5125
2022-03-12,Somalia ,0
2022-03-12,Tajikistan ,31.5789
2022-03-12,Serbia ,29.3642
2022-03-12,France ,24.2158
2022-03-12,Jamaica ,10.5263
2022-03-12,Indonesia ,7.8218
2022-03-12,Swaziland ,0
2022-03-12,Cuba ,12.9032
2022-03-12,Argentina ,7.1194
2022-03-12,North Korea ,0
2022-03-12,Moldova ,74.8538
2022-03-12,South Sudan ,33.3333
2022-03-12,Bolivia ,19.6262
2022-03-12,Kenya ,8.75
2022-03-12,Costa Rica ,0
2022-03-12,Croatia ,44.1148
2022-03-12,Australia ,12.9719
2022-03-12,Estonia ,41.0811
2022-03-12,Comoros ,0
2022-03-12,Azerbaijan ,30.4114
2022-03-12,Mexico ,7.8582
2022-03-12,Mayotte ,0
2022-03-12,Germany ,17.4476
2022-03-12,Sudan ,16.3265
2022-03-12,Ireland ,21.8712
2022-03-12,Luxembourg ,25.3846
2022-03-12,Malawi ,9.7222
2022-03-12,Turkmenistan ,0
2022-03-12,Greece ,41.0487
2022-03-12,Cape Verde ,0
2022-03-12,Namibia ,0
2022-03-12,Ghana ,4.9275
2022-03-12,Myanmar ,21.0526
2022-03-12,Italy ,12.6784
2022-03-12,Kuwait ,24.0803
2022-03-12,Colombia ,5.2802
2022-03-12,Pakistan ,12.1239
2022-03-12,Benin ,24
2022-03-12,Czech Republic ,31.7434
2022-03-12,Uzbekistan ,45
2022-03-12,Monaco ,33.3333
2022-03-12,Montenegro ,24.3243
2022-03-12,Sierra Leone ,21.0526
2022-03-12,China ,10.7612
2022-03-12,Democratic Republic of the Congo ,11.1111
2022-03-12,Zambia ,10
2022-03-12,Panama ,4.5016
2022-03-12,Uganda ,0
2022-03-12,Cambodia ,15.1163
2022-03-12,Hong Kong ,11.2069
2022-03-12,Senegal ,7.6336
2022-03-12,Macedonia ,39.834
2022-03-12,Vietnam ,0.3561
2022-03-12,Mali ,6.9959
2022-03-12,Switzerland ,16.0853
2022-03-12,Haiti ,4.3478
2022-03-12,Mozambique ,0
2022-03-12,Algeria ,6.383
2022-03-12,Latvia ,68.3486
2022-03-12,Chad ,0
2022-03-12,Slovenia ,29.3233
2022-03-12,Bahrain ,14.9038
2022-03-12,Burundi ,25
2022-03-12,Albania ,30.0725
2022-03-12,Mauritius ,11.5152
2022-03-12,Slovak Republic ,51.38
2022-03-12,Cyprus ,29.1169
2022-03-12,Central African Republic ,0
2022-03-12,Libya ,24.4681
2022-03-12,Angola ,100
2022-03-12,Lebanon ,24.5487
2022-03-12,Canada ,20.2163
2022-03-12,Eritrea ,0
2022-03-12,Bosnia-Herzegovina ,36.983
2022-03-12,Ethiopia ,0
2022-03-12,South Africa ,12.9283
2022-03-12,Brunei ,23.913
2022-03-12,,37.7778
2022-03-12,Uruguay ,8.1481
2022-03-12,Zimbabwe ,18.5185
2022-03-12,Mauritania ,0
2022-03-12,Sri Lanka ,18.8679
2022-03-12,Egypt ,16.1332
2022-03-12,Botswana ,0
2022-03-12,Cameroon ,45.4545
2022-03-12,Malaysia ,11.3014
2022-03-12,Spain ,15.6751
2022-03-12,Thailand ,9.4701
2022-03-12,Suriname ,3.4483
2022-03-12,Guatemala ,2.5974
2022-03-12,Israel ,36.791
2022-03-12,Ivory Coast ,9.6154
2022-03-12,Peru ,3.4591
2022-03-12,Qatar ,25.8004
2022-03-12,Hungary ,38.177
2022-03-12,Jordan ,18.0212
2022-03-12,Syria ,4.9644
2022-03-12,Bulgaria ,42.6047
2022-03-12,Fiji ,17.4603
2022-03-12,Guyana ,12.1212
2022-03-12,Mongolia ,5.8824
2022-03-12,Lithuania ,61.7689
2022-03-12,Nepal ,7.5812
2022-03-12,United Arab Emirates ,23.3273
2022-03-12,Romania ,49.003
2022-03-12,Iraq ,21.8638
2022-03-12,Finland ,31.5612
2022-03-12,Belgium ,26.0985
2022-03-12,Taiwan ,15.8344
2022-03-12,Madagascar ,7.4074
2022-03-12,Georgia ,18.75
2022-03-12,Tunisia ,6.7073
2022-03-12,Iran ,32.0675
2022-03-12,Austria ,9.4103
2022-03-12,Ecuador ,6.383
2022-03-12,Liberia ,0
2022-03-12,Malta ,27.6316
2022-03-12,New Zealand ,15.9806
2022-03-12,Chile ,6.11
2022-03-12,Guam ,4.3478
2022-03-12,Kyrgyzstan ,37.6
2022-03-12,Venezuela ,14.3627
2022-03-12,South Korea ,16.0648
2022-03-12,Morocco ,16.0194
2022-03-12,Nicaragua ,6.25
2022-03-12,United Kingdom ,26.8506
2022-03-12,Yemen ,5.8824
2022-03-12,Turkey ,18.4597
2022-03-12,Nigeria ,9.5153
2022-03-13,Belize ,0
2022-03-13,Netherlands ,5.4054
2022-03-13,Laos ,0
2022-03-13,Afghanistan ,14.2857
2022-03-13,India ,14.2772
2022-03-13,Niger ,7.1429
2022-03-13,Poland ,37.2599
2022-03-13,Lesotho ,0
2022-03-13,Djibouti ,0
2022-03-13,Honduras ,11.8343
2022-03-13,Kazakhstan ,44.898
2022-03-13,Rwanda ,0
2022-03-13,Kosovo ,29.5775
2022-03-13,Portugal ,32.459
2022-03-13,Japan ,12.9983
2022-03-13,United States ,20.6699
2022-03-13,Sweden ,28.4105
2022-03-13,Dominican Republic ,10.2679
2022-03-13,Singapore ,20.1923
2022-03-13,Russia ,50.6498
2022-03-13,Congo ,0
2022-03-13,Guinea ,10
2022-03-13,Oman ,8.3333
2022-03-13,Philippines ,18.3299
2022-03-13,Gabon ,0
2022-03-13,Norway ,51.8634
2022-03-13,Ukraine ,78.8764
2022-03-13,Armenia ,26.7528
2022-03-13,Bangladesh ,14.8922
2022-03-13,Paraguay ,5.9259
2022-03-13,Iceland ,16.3265
2022-03-13,Tanzania ,0
2022-03-13,Brazil ,21.2524
2022-03-13,Denmark ,24
2022-03-13,Burkina Faso ,7.6923
2022-03-13,El Salvador ,15.3846
2022-03-13,Belarus ,67.8756
2022-03-13,Saudi Arabia ,16.6348
2022-03-13,Somalia ,14.2857
2022-03-13,Tajikistan ,57.1429
2022-03-13,Serbia ,28.6977
2022-03-13,France ,23.7854
2022-03-13,Jamaica ,20
2022-03-13,Indonesia ,8.7083
2022-03-13,Swaziland ,0
2022-03-13,Cuba ,12.6582
2022-03-13,Argentina ,8.3908
2022-03-13,North Korea ,28.5714
2022-03-13,Moldova ,76.9231
2022-03-13,South Sudan ,0
2022-03-13,Bolivia ,13.8329
2022-03-13,Kenya ,11.465
2022-03-13,Costa Rica ,0
2022-03-13,Croatia ,41.4107
2022-03-13,Australia ,15.5744
2022-03-13,Estonia ,44.9438
2022-03-13,Comoros ,0
2022-03-13,Azerbaijan ,34.104
2022-03-13,Mexico ,8.2819
2022-03-13,Mayotte ,0
2022-03-13,Germany ,17.161
2022-03-13,Sudan ,8.8235
2022-03-13,Ireland ,26.4493
2022-03-13,Luxembourg ,36.1905
2022-03-13,Malawi ,9.6774
2022-03-13,Turkmenistan ,0
2022-03-13,Greece ,46.6858
2022-03-13,Cape Verde ,0
2022-03-13,Namibia ,0
2022-03-13,Ghana ,8.1633
2022-03-13,Myanmar ,21.4286
2022-03-13,Italy ,11.586
2022-03-13,Kuwait ,16.5109
2022-03-13,Colombia ,6.6327
2022-03-13,Pakistan ,11.4206
2022-03-13,Benin ,42.8571
2022-03-13,Czech Republic ,35.6121
2022-03-13,Uzbekistan ,25
2022-03-13,Monaco ,45
2022-03-13,Montenegro ,23.5294
2022-03-13,Sierra Leone ,12.5
2022-03-13,China ,9.1233
2022-03-13,Democratic Republic of the Congo ,27.5862
2022-03-13,Zambia ,0
2022-03-13,Panama ,7.3529
2022-03-13,Uganda ,6.1538
2022-03-13,Cambodia ,5.618
2022-03-13,Hong Kong ,10.0962
2022-03-13,Senegal ,7.4074
2022-03-13,Macedonia ,45.5927
2022-03-13,Vietnam ,0.3565
2022-03-13,Mali ,13.1868
2022-03-13,Switzerland ,13.2475
2022-03-13,Haiti ,0
2022-03-13,Mozambique ,25
2022-03-13,Algeria ,7.6503
2022-03-13,Latvia ,60.4762
2022-03-13,Chad ,0
2022-03-13,Slovenia ,26.1972
2022-03-13,Bahrain ,10.3734
2022-03-13,Burundi ,0
2022-03-13,Albania ,31.3131
2022-03-13,Mauritius ,7.7419
2022-03-13,Slovak Republic ,47.2093
2022-03-13,Cyprus ,36.3636
2022-03-13,Central African Republic ,33.3333
2022-03-13,Libya ,22.3301
2022-03-13,Angola ,100
2022-03-13,Lebanon ,28.2609
2022-03-13,Canada ,20.7808
2022-03-13,Eritrea ,0
2022-03-13,Bosnia-Herzegovina ,40.3646
2022-03-13,Ethiopia ,0
2022-03-13,South Africa ,13.8374
2022-03-13,Brunei ,19.0476
2022-03-13,,47.0588
2022-03-13,Uruguay ,10.2273
2022-03-13,Zimbabwe ,16.6667
2022-03-13,Mauritania ,3.7037
2022-03-13,Sri Lanka ,16.2791
2022-03-13,Egypt ,13.15
2022-03-13,Botswana ,33.3333
2022-03-13,Cameroon ,41.5094
2022-03-13,Malaysia ,13.6729
2022-03-13,Spain ,14.9872
2022-03-13,Thailand ,10.7602
2022-03-13,Suriname ,3.2258
2022-03-13,Guatemala ,3.0303
2022-03-13,Israel ,33.8563
2022-03-13,Ivory Coast ,14
2022-03-13,Peru ,3.352
2022-03-13,Qatar ,26.2626
2022-03-13,Hungary ,38.0028
2022-03-13,Jordan ,12.6027
2022-03-13,Syria ,5.7103
2022-03-13,Bulgaria ,36.989
2022-03-13,Fiji ,10
2022-03-13,Guyana ,8.1081
2022-03-13,Mongolia ,0
2022-03-13,Lithuania ,57.1212
2022-03-13,Nepal ,7.0381
2022-03-13,United Arab Emirates ,19.9382
2022-03-13,Romania ,50.095
2022-03-13,Iraq ,14.6429
2022-03-13,Finland ,32.3741
2022-03-13,Belgium ,25.2793
2022-03-13,Taiwan ,15.0429
2022-03-13,Madagascar ,16.6667
2022-03-13,Georgia ,30.7692
2022-03-13,Tunisia ,9.6
2022-03-13,Iran ,30.3191
2022-03-13,Austria ,8.7221
2022-03-13,Ecuador ,8.9286
2022-03-13,Liberia ,42.8571
2022-03-13,Malta ,28.5714
2022-03-13,New Zealand ,15.6522
2022-03-13,Chile ,4.9608
2022-03-13,Guam ,15.7895
2022-03-13,Kyrgyzstan ,55.4217
2022-03-13,Venezuela ,15.7088
2022-03-13,South Korea ,16.1653
2022-03-13,Morocco ,16.5323
2022-03-13,Nicaragua ,0
2022-03-13,United Kingdom ,38.8099
2022-03-13,Yemen ,5.8824
2022-03-13,Turkey ,20.3949
2022-03-13,Nigeria ,11.368
2022-03-14,Belize ,0
2022-03-14,Netherlands ,7.8767
2022-03-14,Laos ,0
2022-03-14,Afghanistan ,20.7921
2022-03-14,India ,12.4325
2022-03-14,Niger ,4
2022-03-14,Poland ,36.9329
2022-03-14,Lesotho ,0
2022-03-14,Djibouti ,0
2022-03-14,Honduras ,10.3286
2022-03-14,Kazakhstan ,23.8806
2022-03-14,Rwanda ,0
2022-03-14,Kosovo ,29.9435
2022-03-14,Portugal ,36.1674
2022-03-14,Japan ,11.6538
2022-03-14,United States ,15.9152
2022-03-14,Sweden ,30.2951
2022-03-14,Dominican Republic ,9.3117
2022-03-14,Singapore ,19.0349
2022-03-14,Russia ,36.8295
2022-03-14,Congo ,6.25
2022-03-14,Guinea ,7.2072
2022-03-14,Oman ,11.5385
2022-03-14,Philippines ,20.802
2022-03-14,Gabon ,0
2022-03-14,Norway ,44.0433
2022-03-14,Ukraine ,76.9451
2022-03-14,Armenia ,25.0657
2022-03-14,Bangladesh ,16.4722
2022-03-14,Paraguay ,3.3457
2022-03-14,Iceland ,15.5102
2022-03-14,Tanzania ,2.6316
2022-03-14,Brazil ,17.7579
2022-03-14,Denmark ,27.0476
2022-03-14,Burkina Faso ,12.8205
2022-03-14,El Salvador ,4.1667
2022-03-14,Belarus ,54.9645
2022-03-14,Saudi Arabia ,17.5207
2022-03-14,Somalia ,0
2022-03-14,Tajikistan ,28.5714
2022-03-14,Serbia ,26.4558
2022-03-14,France ,25.2924
2022-03-14,Jamaica ,14.6245
2022-03-14,Indonesia ,7.9013
2022-03-14,Swaziland ,27.2727
2022-03-14,Cuba ,12.2302
2022-03-14,Argentina ,9.9954
2022-03-14,North Korea ,27.7778
2022-03-14,Moldova ,56.1194
2022-03-14,South Sudan ,0
2022-03-14,Bolivia ,15.5945
2022-03-14,Kenya ,14.4105
2022-03-14,Costa Rica ,0
2022-03-14,Croatia ,37.0395
2022-03-14,Australia ,17.1053
2022-03-14,Estonia ,36.8159
2022-03-14,Comoros ,0
2022-03-14,Azerbaijan ,24.5152
2022-03-14,Mexico ,9.0449
2022-03-14,Mayotte ,14.2857
2022-03-14,Germany ,23.5759
2022-03-14,Sudan ,10.9091
2022-03-14,Ireland ,22.2973
2022-03-14,Luxembourg ,33.4802
2022-03-14,Malawi ,10.084
2022-03-14,Turkmenistan ,14.2857
2022-03-14,Greece ,42.5865
2022-03-14,Cape Verde ,5
2022-03-14,Namibia ,0
2022-03-14,Ghana ,10.1664
2022-03-14,Myanmar ,23.2558
2022-03-14,Italy ,11.709
2022-03-14,Kuwait ,20
2022-03-14,Colombia ,6.5167
2022-03-14,Pakistan ,13.64
2022-03-14,Benin ,33.3333
2022-03-14,Czech Republic ,31.8889
2022-03-14,Uzbekistan ,34.7826
2022-03-14,Monaco ,57.377
2022-03-14,Montenegro ,20
2022-03-14,Sierra Leone ,0
2022-03-14,China ,8.6242
2022-03-14,Democratic Republic of the Congo ,18.75
2022-03-14,Zambia ,6.25
2022-03-14,Panama ,9.9715
2022-03-14,Uganda ,5.4054
2022-03-14,Cambodia ,15.7534
2022-03-14,Hong Kong ,12.7315
2022-03-14,Senegal ,9.2715
2022-03-14,Macedonia ,36.1934
2022-03-14,Vietnam ,0.4307
2022-03-14,Mali ,11.8451
2022-03-14,Switzerland ,21.025
2022-03-14,Haiti ,14.2857
2022-03-14,Mozambique ,9.0909
2022-03-14,Algeria ,5.9585
2022-03-14,Latvia ,54.2299
2022-03-14,Chad ,0
2022-03-14,Slovenia ,27.4368
2022-03-14,Bahrain ,13.8462
2022-03-14,Burundi ,0
2022-03-14,Albania ,40.5303
2022-03-14,Mauritius ,9.589
2022-03-14,Slovak Republic ,47.0366
2022-03-14,Cyprus ,30.303
2022-03-14,Central African Republic ,50
2022-03-14,Libya ,26.8041
2022-03-14,Angola ,100
2022-03-14,Lebanon ,28.2851
2022-03-14,Canada ,18.2362
2022-03-14,Eritrea ,0
2022-03-14,Bosnia-Herzegovina ,35.6747
2022-03-14,Ethiopia ,0
2022-03-14,South Africa ,11.9093
2022-03-14,Brunei ,17.3077
2022-03-14,,37.2549
2022-03-14,Uruguay ,8.5714
2022-03-14,Zimbabwe ,11.1111
2022-03-14,Mauritania ,2.6316
2022-03-14,Sri Lanka ,13.6054
2022-03-14,Egypt ,15.1384
2022-03-14,Botswana ,0
2022-03-14,Cameroon ,31.5789
2022-03-14,Malaysia ,14.4509
2022-03-14,Spain ,17.1837
2022-03-14,Thailand ,12.6362
2022-03-14,Suriname ,16.2162
2022-03-14,Guatemala ,9.1743
2022-03-14,Israel ,35.5826
2022-03-14,Ivory Coast ,6.7308
2022-03-14,Peru ,4.3597
2022-03-14,Qatar ,24.0034
2022-03-14,Hungary ,40.3917
2022-03-14,Jordan ,21.0024
2022-03-14,Syria ,6.3864
2022-03-14,Bulgaria ,34.5098
2022-03-14,Fiji ,19.7674
2022-03-14,Guyana ,16.129
2022-03-14,Mongolia ,11.5385
2022-03-14,Lithuania ,59.1934
2022-03-14,Nepal ,8.8083
2022-03-14,United Arab Emirates ,14.6482
2022-03-14,Romania ,39.2629
2022-03-14,Iraq ,14.8289
2022-03-14,Finland ,32.7195
2022-03-14,Belgium ,24.7068
2022-03-14,Taiwan ,12.5566
2022-03-14,Madagascar ,5
2022-03-14,Georgia ,32.4675
2022-03-14,Tunisia ,11
2022-03-14,Iran ,28.7402
2022-03-14,Austria ,14.2462
2022-03-14,Ecuador ,6.1947
2022-03-14,Liberia ,15.7895
2022-03-14,Malta ,22.2222
2022-03-14,New Zealand ,14.8541
2022-03-14,Chile ,6.8182
2022-03-14,Guam ,4.6512
2022-03-14,Kyrgyzstan ,28.4133
